1,2,3,4,5,6,7,8,9,10
07/26-22:24:13.030287, 997166, TCP, stream_tcp, 16336, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:24:13.444836, 997215, TCP, stream_tcp, 16349, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:24:14.154237, 997252, TCP, stream_tcp, 16372, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:24:14.530096, 997301, TCP, stream_tcp, 16439, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:24:15.000467, 997345, TCP, stream_tcp, 16333, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:24:15.375879, 997382, TCP, stream_tcp, 16375, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:24:15.722856, 997434, TCP, stream_tcp, 16345, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:24:16.672282, 997477, TCP, stream_tcp, 16338, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:24:17.302065, 997520, TCP, stream_tcp, 16388, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:24:17.935343, 997569, TCP, stream_tcp, 16344, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:24:18.515760, 997617, TCP, stream_tcp, 16341, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:24:19.371908, 997674, TCP, stream_tcp, 16343, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:24:20.466229, 997720, TCP, stream_tcp, 15426, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:24:24.184796, 997721, TCP, stream_tcp, 326, C2S, 10.0.0.45:65302, 87.248.221.254:80, 1:29957:6, allow
07/26-22:24:24.643636, 997733, TCP, raw, 1001, C2S, 10.0.0.45:65198, 217.12.13.41:80, 1:20620:7, allow
07/26-22:24:24.236026, 997773, TCP, stream_tcp, 16408, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:24:25.401927, 997846, TCP, stream_tcp, 16382, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:24:27.259533, 997886, TCP, stream_tcp, 16390, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:24:27.598594, 997932, TCP, stream_tcp, 16399, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:24:28.076122, 997978, TCP, stream_tcp, 16359, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:24:28.405464, 998021, TCP, stream_tcp, 16372, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:24:29.087955, 998070, TCP, stream_tcp, 16388, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:24:30.023692, 998118, TCP, stream_tcp, 16326, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:24:30.516514, 998169, TCP, stream_tcp, 16380, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:24:31.355846, 998213, TCP, stream_tcp, 16433, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:24:31.835648, 998265, TCP, stream_tcp, 16348, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:24:32.800306, 998307, TCP, stream_tcp, 16424, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:24:33.263128, 998365, TCP, stream_tcp, 16330, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:24:34.860106, 998413, TCP, stream_tcp, 16408, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:24:35.663427, 998462, TCP, stream_tcp, 16408, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:24:37.153884, 998515, TCP, stream_tcp, 16351, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:24:39.036666, 998565, TCP, stream_tcp, 16362, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:24:39.709832, 998616, TCP, stream_tcp, 16408, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:24:40.315798, 998662, TCP, stream_tcp, 16334, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:24:41.143422, 998715, TCP, stream_tcp, 16382, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:24:41.731252, 998753, TCP, stream_tcp, 16362, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:24:42.167216, 998813, TCP, stream_tcp, 16336, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:24:43.811583, 998860, TCP, stream_tcp, 16349, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:24:44.291214, 998905, TCP, stream_tcp, 16356, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:24:44.921937, 998963, TCP, stream_tcp, 16372, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:24:45.521030, 999008, TCP, stream_tcp, 16333, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:24:46.357416, 999055, TCP, stream_tcp, 16342, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:24:46.932997, 999103, TCP, stream_tcp, 16409, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:24:47.501951, 999144, TCP, stream_tcp, 16360, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:24:48.159100, 999189, TCP, stream_tcp, 16388, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:24:48.738429, 999248, TCP, stream_tcp, 16344, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:24:50.399161, 999296, TCP, stream_tcp, 16341, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:24:51.452907, 999349, TCP, stream_tcp, 16343, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:24:52.608593, 999394, TCP, stream_tcp, 16366, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:24:53.065328, 999441, TCP, stream_tcp, 16338, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:24:53.681675, 999491, TCP, stream_tcp, 16390, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:24:54.968338, 999530, TCP, stream_tcp, 13219, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:24:56.248051, 999532, TCP, stream_tcp, 326, C2S, 10.0.0.45:65302, 87.248.221.254:80, 1:29957:6, allow
07/26-22:24:56.292831, 999590, TCP, stream_tcp, 16338, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:24:57.297500, 999642, TCP, stream_tcp, 16372, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:24:58.620992, 999694, TCP, stream_tcp, 16398, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:24:59.829475, 999754, TCP, stream_tcp, 16388, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:01.669529, 999800, TCP, stream_tcp, 16326, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:02.541262, 999848, TCP, stream_tcp, 16380, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:03.355032, 999893, TCP, stream_tcp, 16433, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:04.038677, 999942, TCP, stream_tcp, 16430, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:04.481716, 999993, TCP, stream_tcp, 16433, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:06.009227, 1000040, TCP, stream_tcp, 16408, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:06.448532, 1000083, TCP, stream_tcp, 16377, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:06.795661, 1000125, TCP, stream_tcp, 16424, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:07.144008, 1000165, TCP, stream_tcp, 16378, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:07.984989, 1000227, TCP, stream_tcp, 16362, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:08.434043, 1000271, TCP, stream_tcp, 16411, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:09.795319, 1000312, TCP, stream_tcp, 16357, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:10.265042, 1000356, TCP, stream_tcp, 16334, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:10.793768, 1000401, TCP, stream_tcp, 16397, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:11.316357, 1000448, TCP, stream_tcp, 16362, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:11.826689, 1000485, TCP, stream_tcp, 16336, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:12.219746, 1000536, TCP, stream_tcp, 16349, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:13.022431, 1000590, TCP, stream_tcp, 16327, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:13.628229, 1000644, TCP, stream_tcp, 16356, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:14.317831, 1000687, TCP, stream_tcp, 16439, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:14.822611, 1000734, TCP, stream_tcp, 16333, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:15.341966, 1000781, TCP, stream_tcp, 16375, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:15.777032, 1000824, TCP, stream_tcp, 16409, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:16.109568, 1000873, TCP, stream_tcp, 16360, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:16.526767, 1000916, TCP, stream_tcp, 16413, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:16.870974, 1000963, TCP, stream_tcp, 16382, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:17.207605, 1001007, TCP, stream_tcp, 16402, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:17.569759, 1001068, TCP, stream_tcp, 16343, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:18.247394, 1001113, TCP, stream_tcp, 16338, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:18.612125, 1001168, TCP, stream_tcp, 16390, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:18.962927, 1001224, TCP, stream_tcp, 16338, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:20.455966, 1001271, TCP, stream_tcp, 16372, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:21.295949, 1001307, TCP, stream_tcp, 13534, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:22.313504, 1001310, TCP, stream_tcp, 326, C2S, 10.0.0.45:65302, 87.248.221.254:80, 1:29957:6, allow
07/26-22:25:22.357029, 1001359, TCP, stream_tcp, 16332, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:23.048765, 1001405, TCP, stream_tcp, 16411, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:23.559236, 1001444, TCP, stream_tcp, 16380, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:24.011311, 1001491, TCP, stream_tcp, 16433, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:24.645861, 1001547, TCP, stream_tcp, 16348, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:25.218607, 1001596, TCP, stream_tcp, 16424, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:25.806306, 1001637, TCP, stream_tcp, 16408, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:26.560817, 1001687, TCP, stream_tcp, 16408, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:27.208425, 1001737, TCP, stream_tcp, 16351, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:28.680194, 1001782, TCP, stream_tcp, 16362, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:29.286331, 1001828, TCP, stream_tcp, 16408, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:29.828640, 1001873, TCP, stream_tcp, 16334, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:30.307062, 1001914, TCP, stream_tcp, 16334, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:30.762763, 1001962, TCP, stream_tcp, 16382, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:31.563233, 1002009, TCP, stream_tcp, 16413, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:32.084969, 1002060, TCP, stream_tcp, 16337, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:32.753213, 1002105, TCP, stream_tcp, 16428, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:33.222650, 1002147, TCP, stream_tcp, 16327, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:33.698314, 1002193, TCP, stream_tcp, 16372, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:34.354974, 1002240, TCP, stream_tcp, 16433, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:35.205097, 1002293, TCP, stream_tcp, 16342, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:35.666724, 1002331, TCP, stream_tcp, 16375, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:36.071281, 1002382, TCP, stream_tcp, 16409, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:36.586763, 1002429, TCP, stream_tcp, 16360, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:37.642384, 1002500, TCP, stream_tcp, 16413, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:38.749601, 1002550, TCP, stream_tcp, 16382, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:39.221007, 1002618, TCP, stream_tcp, 16341, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:39.627925, 1002720, TCP, stream_tcp, 16366, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:41.371146, 1002763, TCP, stream_tcp, 16382, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:42.448466, 1002817, TCP, stream_tcp, 16399, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:43.913041, 1002862, TCP, stream_tcp, 16338, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:44.898104, 1002907, TCP, stream_tcp, 16419, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:45.733961, 1002966, TCP, stream_tcp, 16372, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:47.423114, 1003023, TCP, stream_tcp, 16332, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:48.571274, 1003070, TCP, stream_tcp, 16411, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:49.357683, 1003118, TCP, stream_tcp, 16380, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:49.941957, 1003164, TCP, stream_tcp, 16433, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:50.406387, 1003202, TCP, stream_tcp, 12065, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:51.197598, 1003205, TCP, stream_tcp, 326, C2S, 10.0.0.45:65302, 87.248.221.254:80, 1:29957:6, allow
07/26-22:25:51.293544, 1003263, TCP, stream_tcp, 16433, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:51.674758, 1003320, TCP, stream_tcp, 16330, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:52.103345, 1003364, TCP, stream_tcp, 16408, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:52.654790, 1003412, TCP, stream_tcp, 16424, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:53.070084, 1003451, TCP, stream_tcp, 16351, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:53.370855, 1003504, TCP, stream_tcp, 16362, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:53.854591, 1003560, TCP, stream_tcp, 16408, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:54.395228, 1003615, TCP, stream_tcp, 16334, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:56.596424, 1003668, TCP, stream_tcp, 16334, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:25:58.310042, 1003724, TCP, stream_tcp, 16397, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:26:00.600107, 1003781, TCP, stream_tcp, 16362, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:26:03.035575, 1003832, TCP, stream_tcp, 16337, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:26:04.560370, 1003884, TCP, stream_tcp, 16336, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:26:06.265201, 1003936, TCP, stream_tcp, 16349, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:26:07.590682, 1003995, TCP, stream_tcp, 16372, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:26:09.104212, 1004034, TCP, stream_tcp, 16433, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:26:09.556717, 1004085, TCP, stream_tcp, 16333, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:26:10.053393, 1004130, TCP, stream_tcp, 16375, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:26:10.404275, 1004183, TCP, stream_tcp, 16409, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:26:10.948155, 1004228, TCP, stream_tcp, 16360, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:26:11.349305, 1004277, TCP, stream_tcp, 16413, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:26:11.774987, 1004320, TCP, stream_tcp, 16382, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:26:12.218325, 1004365, TCP, stream_tcp, 16341, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:26:12.596523, 1004420, TCP, stream_tcp, 16343, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:26:13.282488, 1004467, TCP, stream_tcp, 16408, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:26:13.808396, 1004514, TCP, stream_tcp, 16338, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:26:14.163226, 1004557, TCP, stream_tcp, 16390, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:26:15.154735, 1004607, TCP, stream_tcp, 16359, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:26:16.224136, 1004649, TCP, stream_tcp, 16419, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:26:16.666827, 1004705, TCP, stream_tcp, 16372, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:26:17.372800, 1004742, TCP, stream_tcp, 16388, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:26:17.772944, 1004798, TCP, stream_tcp, 16326, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:26:18.383092, 1004839, TCP, stream_tcp, 16411, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:26:18.711620, 1004876, TCP, stream_tcp, 16340, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:26:19.053801, 1004923, TCP, stream_tcp, 16430, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:26:19.421079, 1004973, TCP, stream_tcp, 16433, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:26:19.783737, 1005019, TCP, stream_tcp, 16330, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:26:20.125873, 1005048, TCP, stream_tcp, 12462, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:26:20.512040, 1005050, TCP, stream_tcp, 326, C2S, 10.0.0.45:65302, 87.248.221.254:80, 1:29957:6, allow
07/26-22:26:20.556370, 1005101, TCP, stream_tcp, 16424, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:26:21.267895, 1005143, TCP, stream_tcp, 16378, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:26:21.540196, 1005184, TCP, stream_tcp, 16362, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:26:21.882212, 1005226, TCP, stream_tcp, 16397, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:26:22.139665, 1005275, TCP, stream_tcp, 16411, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:26:22.551966, 1005324, TCP, stream_tcp, 16357, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:26:22.907331, 1005370, TCP, stream_tcp, 16382, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:26:23.267340, 1005429, TCP, stream_tcp, 16413, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:26:24.887671, 1005482, TCP, stream_tcp, 16337, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:26:25.650895, 1005529, TCP, stream_tcp, 16349, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:26:26.504560, 1005588, TCP, stream_tcp, 16372, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:26:29.405388, 1005608, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-22:26:29.405423, 1005609, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-22:26:28.833850, 1005639, TCP, stream_tcp, 16433, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:26:31.032183, 1005682, TCP, stream_tcp, 16333, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:26:31.489007, 1005729, TCP, stream_tcp, 16375, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:26:32.544117, 1005733, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-22:26:32.544144, 1005734, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-22:26:32.359965, 1005778, TCP, stream_tcp, 16409, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:26:33.047760, 1005821, TCP, stream_tcp, 16360, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:26:33.536546, 1005876, TCP, stream_tcp, 16413, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:26:35.572165, 1005921, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-22:26:35.572201, 1005922, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-22:26:34.747545, 1005929, TCP, stream_tcp, 16382, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:26:35.622252, 1005981, TCP, stream_tcp, 16343, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:26:37.016356, 1006025, TCP, stream_tcp, 16366, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:26:37.869174, 1006073, TCP, stream_tcp, 16408, S2C, 87.248.221.254:80, 10.0.0.45:65302, 1:38124:4, allow
07/26-22:26:38.614705, 1006087, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
07/26-22:26:38.614728, 1006088, UDP, raw, 161, C2S, 10.0.0.45:63243, 239.255.255.250:1900, 1:1917:16, allow
